1682   1.9601494e-01
  -1.2275956e+00  -1.3199836e+00   4.2995329e-01
  -1.0944679e+00  -1.4323015e+00   4.2995329e-01
  -9.5112150e-01  -1.5312464e+00   4.2995329e-01
  -7.9889473e-01  -1.6158944e+00   4.2995329e-01
  -6.3920889e-01  -1.6854553e+00   4.2995329e-01
  -4.7355493e-01  -1.7392796e+00   4.2995329e-01
  -3.0347951e-01  -1.7768646e+00   4.2995329e-01
  -1.3057059e-01  -1.7978595e+00   4.2995329e-01
   4.3557439e-02  -1.8020684e+00   4.2995329e-01
   2.1727878e-01  -1.7894518e+00   4.2995329e-01
   3.8897145e-01  -1.7601275e+00   4.2995329e-01
   5.5703239e-01  -1.7143694e+00   4.2995329e-01
   7.1989248e-01  -1.6526047e+00   4.2995329e-01
   8.7603112e-01  -1.5754101e+00   4.2995329e-01
   1.0239905e+00  -1.4835064e+00   4.2995329e-01
   1.1623892e+00  -1.3777515e+00   4.2995329e-01
   1.2899349e+00  -1.2591329e+00   4.2995329e-01
   1.4054369e+00  -1.1287581e+00   4.2995329e-01
   1.5078166e+00  -9.8784444e-01   4.2995329e-01
   1.5961183e+00  -8.3770752e-01   4.2995329e-01
   1.6695175e+00  -6.7974916e-01   4.2995329e-01
   1.7273288e+00  -5.1544416e-01   4.2995329e-01
   1.7690126e+00  -3.4632660e-01   4.2995329e-01
   1.7941795e+00  -1.7397548e-01   4.2995329e-01
   1.8877734e+00   0.0000000e+00   5.8312569e-01
   1.8797205e+00   1.7418175e-01   5.8312569e-01
   1.8556305e+00   3.4687745e-01   5.8312569e-01
   1.8157089e+00   5.1661371e-01   5.8312569e-01
   1.7602963e+00   6.8194241e-01   5.8312569e-01
   1.6898654e+00   8.4145301e-01   5.8312569e-01
   1.6050173e+00   9.9378463e-01   5.8312569e-01
   1.5064757e+00   1.1376376e+00   5.8312569e-01
   1.3950814e+00   1.2717847e+00   5.8312569e-01
   1.2717847e+00   1.3950814e+00   5.8312569e-01
   1.1376376e+00   1.5064757e+00   5.8312569e-01
   9.9378463e-01   1.6050173e+00   5.8312569e-01
   8.4145301e-01   1.6898654e+00   5.8312569e-01
   6.8194241e-01   1.7602963e+00   5.8312569e-01
   5.1661371e-01   1.8157089e+00   5.8312569e-01
   3.4687745e-01   1.8556305e+00   5.8312569e-01
   1.7418175e-01   1.8797205e+00   5.8312569e-01
   1.1558896e-16   1.8877734e+00   5.8312569e-01
  -1.7418175e-01   1.8797205e+00   5.8312569e-01
  -3.4687745e-01   1.8556305e+00   5.8312569e-01
  -5.1661371e-01   1.8157089e+00   5.8312569e-01
  -6.8194241e-01   1.7602963e+00   5.8312569e-01
  -8.4145301e-01   1.6898654e+00   5.8312569e-01
  -9.9378463e-01   1.6050173e+00   5.8312569e-01
  -1.1376376e+00   1.5064757e+00   5.8312569e-01
  -1.2717847e+00   1.3950814e+00   5.8312569e-01
  -1.3950814e+00   1.2717847e+00   5.8312569e-01
  -1.5064757e+00   1.1376376e+00   5.8312569e-01
  -1.6050173e+00   9.9378463e-01   5.8312569e-01
  -1.6898654e+00   8.4145301e-01   5.8312569e-01
  -1.7602963e+00   6.8194241e-01   5.8312569e-01
  -1.8157089e+00   5.1661371e-01   5.8312569e-01
  -1.8556305e+00   3.4687745e-01   5.8312569e-01
  -1.8797205e+00   1.7418175e-01   5.8312569e-01
  -1.8877734e+00   2.3117793e-16   5.8312569e-01
  -1.8797205e+00  -1.7418175e-01   5.8312569e-01
  -1.8556305e+00  -3.4687745e-01   5.8312569e-01
  -1.8157089e+00  -5.1661371e-01   5.8312569e-01
  -1.7602963e+00  -6.8194241e-01   5.8312569e-01
  -1.6898654e+00  -8.4145301e-01   5.8312569e-01
  -1.6050173e+00  -9.9378463e-01   5.8312569e-01
  -1.5064757e+00  -1.1376376e+00   5.8312569e-01
  -1.3950814e+00  -1.2717847e+00   5.8312569e-01
  -1.2717847e+00  -1.3950814e+00   5.8312569e-01
  -1.1376376e+00  -1.5064757e+00   5.8312569e-01
  -9.9378463e-01  -1.6050173e+00   5.8312569e-01
  -8.4145301e-01  -1.6898654e+00   5.8312569e-01
  -6.8194241e-01  -1.7602963e+00   5.8312569e-01
  -5.1661371e-01  -1.8157089e+00   5.8312569e-01
  -3.4687745e-01  -1.8556305e+00   5.8312569e-01
  -1.7418175e-01  -1.8797205e+00   5.8312569e-01
  -3.4676689e-16  -1.8877734e+00   5.8312569e-01
   1.7418175e-01  -1.8797205e+00   5.8312569e-01
   3.4687745e-01  -1.8556305e+00   5.8312569e-01
   5.1661371e-01  -1.8157089e+00   5.8312569e-01
   6.8194241e-01  -1.7602963e+00   5.8312569e-01
   8.4145301e-01  -1.6898654e+00   5.8312569e-01
   9.9378463e-01  -1.6050173e+00   5.8312569e-01
   1.1376376e+00  -1.5064757e+00   5.8312569e-01
   1.2717847e+00  -1.3950814e+00   5.8312569e-01
   1.3950814e+00  -1.2717847e+00   5.8312569e-01
   1.5064757e+00  -1.1376376e+00   5.8312569e-01
   1.6050173e+00  -9.9378463e-01   5.8312569e-01
   1.6898654e+00  -8.4145301e-01   5.8312569e-01
   1.7602963e+00  -6.8194241e-01   5.8312569e-01
   1.8157089e+00  -5.1661371e-01   5.8312569e-01
   1.8556305e+00  -3.4687745e-01   5.8312569e-01
   1.8797205e+00  -1.7418175e-01   5.8312569e-01
   1.9553004e+00   0.0000000e+00   7.4477167e-01
   1.9476489e+00   1.7280965e-01   7.4477167e-01
   1.9247545e+00   3.4426683e-01   7.4477167e-01
   1.8867962e+00   5.1302966e-01   7.4477167e-01
   1.8340713e+00   6.7777733e-01   7.4477167e-01
   1.7669922e+00   8.3722048e-01   7.4477167e-01
   1.6860840e+00   9.9011124e-01   7.4477167e-01
   1.5919799e+00   1.1352530e+00   7.4477167e-01
   1.4854164e+00   1.2715099e+00   7.4477167e-01
   1.3672276e+00   1.3978156e+00   7.4477167e-01
   1.2383383e+00   1.5131814e+00   7.4477167e-01
   1.0997573e+00   1.6167045e+00   7.4477167e-01
   9.5256924e-01   1.7075747e+00   7.4477167e-01
   7.9792604e-01   1.7850808e+00   7.4477167e-01
   6.3703798e-01   1.8486163e+00   7.4477167e-01
   4.7116424e-01   1.8976838e+00   7.4477167e-01
   3.0160299e-01   1.9318994e+00   7.4477167e-01
   1.2968130e-01   1.9509952e+00   7.4477167e-01
  -4.3255325e-02   1.9548219e+00   7.4477167e-01
  -2.1585342e-01   1.9433494e+00   7.4477167e-01
  -3.8676217e-01   1.9166676e+00   7.4477167e-01
  -5.5464398e-01   1.8749852e+00   7.4477167e-01
  -7.1818495e-01   1.8186286e+00   7.4477167e-01
  -8.7610515e-01   1.7480387e+00   7.4477167e-01
  -1.0271686e+00   1.6637680e+00   7.4477167e-01
  -1.1701931e+00   1.5664762e+00   7.4477167e-01
  -1.3040593e+00   1.4569245e+00   7.4477167e-01
  -1.4277194e+00   1.3359704e+00   7.4477167e-01
  -1.5402057e+00   1.2045605e+00   7.4477167e-01
  -1.6406378e+00   1.0637233e+00   7.4477167e-01
  -1.7282296e+00   9.1456101e-01   7.4477167e-01
  -1.8022958e+00   7.5824105e-01   7.4477167e-01
  -1.8622565e+00   5.9598683e-01   7.4477167e-01
  -1.9076425e+00   4.2906821e-01   7.4477167e-01
  -1.9380987e+00   2.5879154e-01   7.4477167e-01
  -1.9533866e+00   8.6489479e-02   7.4477167e-01
  -1.9533866e+00  -8.6489479e-02   7.4477167e-01
  -1.9380987e+00  -2.5879154e-01   7.4477167e-01
  -1.9076425e+00  -4.2906821e-01   7.4477167e-01
  -1.8622565e+00  -5.9598683e-01   7.4477167e-01
  -1.8022958e+00  -7.5824105e-01   7.4477167e-01
  -1.7282296e+00  -9.1456101e-01   7.4477167e-01
  -1.6406378e+00  -1.0637233e+00   7.4477167e-01
  -1.5402057e+00  -1.2045605e+00   7.4477167e-01
  -1.4277194e+00  -1.3359704e+00   7.4477167e-01
  -1.3040593e+00  -1.4569245e+00   7.4477167e-01
  -1.1701931e+00  -1.5664762e+00   7.4477167e-01
  -1.0271686e+00  -1.6637680e+00   7.4477167e-01
  -8.7610515e-01  -1.7480387e+00   7.4477167e-01
  -7.1818495e-01  -1.8186286e+00   7.4477167e-01
  -5.5464398e-01  -1.8749852e+00   7.4477167e-01
  -3.8676217e-01  -1.9166676e+00   7.4477167e-01
  -2.1585342e-01  -1.9433494e+00   7.4477167e-01
  -4.3255325e-02  -1.9548219e+00   7.4477167e-01
   1.2968130e-01  -1.9509952e+00   7.4477167e-01
   3.0160299e-01  -1.9318994e+00   7.4477167e-01
   4.7116424e-01  -1.8976838e+00   7.4477167e-01
   6.3703798e-01  -1.8486163e+00   7.4477167e-01
   7.9792604e-01  -1.7850808e+00   7.4477167e-01
   9.5256924e-01  -1.7075747e+00   7.4477167e-01
   1.0997573e+00  -1.6167045e+00   7.4477167e-01
   1.2383383e+00  -1.5131814e+00   7.4477167e-01
   1.3672276e+00  -1.3978156e+00   7.4477167e-01
   1.4854164e+00  -1.2715099e+00   7.4477167e-01
   1.5919799e+00  -1.1352530e+00   7.4477167e-01
   1.6860840e+00  -9.9011124e-01   7.4477167e-01
   1.7669922e+00  -8.3722048e-01   7.4477167e-01
   1.8340713e+00  -6.7777733e-01   7.4477167e-01
   1.8867962e+00  -5.1302966e-01   7.4477167e-01
   1.9247545e+00  -3.4426683e-01   7.4477167e-01
   1.9476489e+00  -1.7280965e-01   7.4477167e-01
   1.9947699e+00   0.0000000e+00   9.1528811e-01
   1.9871792e+00   1.7385565e-01   9.1528811e-01
   1.9644649e+00   3.4638816e-01   9.1528811e-01
   1.9267998e+00   5.1628444e-01   9.1528811e-01
   1.8744706e+00   6.8225149e-01   9.1528811e-01
   1.8078755e+00   8.4302619e-01   9.1528811e-01
   1.7275214e+00   9.9738495e-01   9.1528811e-01
   1.6340198e+00   1.1441530e+00   9.1528811e-01
   1.5280824e+00   1.2822134e+00   9.1528811e-01
   1.4105153e+00   1.4105153e+00   9.1528811e-01
   1.2822134e+00   1.5280824e+00   9.1528811e-01
   1.1441530e+00   1.6340198e+00   9.1528811e-01
   9.9738495e-01   1.7275214e+00   9.1528811e-01
   8.4302619e-01   1.8078755e+00   9.1528811e-01
   6.8225149e-01   1.8744706e+00   9.1528811e-01
   5.1628444e-01   1.9267998e+00   9.1528811e-01
   3.4638816e-01   1.9644649e+00   9.1528811e-01
   1.7385565e-01   1.9871792e+00   9.1528811e-01
   1.2214039e-16   1.9947699e+00   9.1528811e-01
  -1.7385565e-01   1.9871792e+00   9.1528811e-01
  -3.4638816e-01   1.9644649e+00   9.1528811e-01
  -5.1628444e-01   1.9267998e+00   9.1528811e-01
  -6.8225149e-01   1.8744706e+00   9.1528811e-01
  -8.4302619e-01   1.8078755e+00   9.1528811e-01
  -9.9738495e-01   1.7275214e+00   9.1528811e-01
  -1.1441530e+00   1.6340198e+00   9.1528811e-01
  -1.2822134e+00   1.5280824e+00   9.1528811e-01
  -1.4105153e+00   1.4105153e+00   9.1528811e-01
  -1.5280824e+00   1.2822134e+00   9.1528811e-01
  -1.6340198e+00   1.1441530e+00   9.1528811e-01
  -1.7275214e+00   9.9738495e-01   9.1528811e-01
  -1.8078755e+00   8.4302619e-01   9.1528811e-01
  -1.8744706e+00   6.8225149e-01   9.1528811e-01
  -1.9267998e+00   5.1628444e-01   9.1528811e-01
  -1.9644649e+00   3.4638816e-01   9.1528811e-01
  -1.9871792e+00   1.7385565e-01   9.1528811e-01
  -1.9947699e+00   2.4428079e-16   9.1528811e-01
  -1.9871792e+00  -1.7385565e-01   9.1528811e-01
  -1.9644649e+00  -3.4638816e-01   9.1528811e-01
  -1.9267998e+00  -5.1628444e-01   9.1528811e-01
  -1.8744706e+00  -6.8225149e-01   9.1528811e-01
  -1.8078755e+00  -8.4302619e-01   9.1528811e-01
  -1.7275214e+00  -9.9738495e-01   9.1528811e-01
  -1.6340198e+00  -1.1441530e+00   9.1528811e-01
  -1.5280824e+00  -1.2822134e+00   9.1528811e-01
  -1.4105153e+00  -1.4105153e+00   9.1528811e-01
  -1.2822134e+00  -1.5280824e+00   9.1528811e-01
  -1.1441530e+00  -1.6340198e+00   9.1528811e-01
  -9.9738495e-01  -1.7275214e+00   9.1528811e-01
  -8.4302619e-01  -1.8078755e+00   9.1528811e-01
  -6.8225149e-01  -1.8744706e+00   9.1528811e-01
  -5.1628444e-01  -1.9267998e+00   9.1528811e-01
  -3.4638816e-01  -1.9644649e+00   9.1528811e-01
  -1.7385565e-01  -1.9871792e+00   9.1528811e-01
  -3.6642118e-16  -1.9947699e+00   9.1528811e-01
   1.7385565e-01  -1.9871792e+00   9.1528811e-01
   3.4638816e-01  -1.9644649e+00   9.1528811e-01
   5.1628444e-01  -1.9267998e+00   9.1528811e-01
   6.8225149e-01  -1.8744706e+00   9.1528811e-01
   8.4302619e-01  -1.8078755e+00   9.1528811e-01
   9.9738495e-01  -1.7275214e+00   9.1528811e-01
   1.1441530e+00  -1.6340198e+00   9.1528811e-01
   1.2822134e+00  -1.5280824e+00   9.1528811e-01
   1.4105153e+00  -1.4105153e+00   9.1528811e-01
   1.5280824e+00  -1.2822134e+00   9.1528811e-01
   1.6340198e+00  -1.1441530e+00   9.1528811e-01
   1.7275214e+00  -9.9738495e-01   9.1528811e-01
   1.8078755e+00  -8.4302619e-01   9.1528811e-01
   1.8744706e+00  -6.8225149e-01   9.1528811e-01
   1.9267998e+00  -5.1628444e-01   9.1528811e-01
   1.9644649e+00  -3.4638816e-01   9.1528811e-01
   1.9871792e+00  -1.7385565e-01   9.1528811e-01
   1.9937281e+00   0.0000000e+00   1.0901036e+00
   1.9861414e+00   1.7376486e-01   1.0901036e+00
   1.9634389e+00   3.4620726e-01   1.0901036e+00
   1.9257935e+00   5.1601481e-01   1.0901036e+00
   1.8734916e+00   6.8189518e-01   1.0901036e+00
   1.8069313e+00   8.4258591e-01   1.0901036e+00
   1.7266192e+00   9.9686406e-01   1.0901036e+00
   1.6331665e+00   1.1435555e+00   1.0901036e+00
   1.5272843e+00   1.2815437e+00   1.0901036e+00
   1.4097787e+00   1.4097787e+00   1.0901036e+00
   1.2815437e+00   1.5272843e+00   1.0901036e+00
   1.1435555e+00   1.6331665e+00   1.0901036e+00
   9.9686406e-01   1.7266192e+00   1.0901036e+00
   8.4258591e-01   1.8069313e+00   1.0901036e+00
   6.8189518e-01   1.8734916e+00   1.0901036e+00
   5.1601481e-01   1.9257935e+00   1.0901036e+00
   3.4620726e-01   1.9634389e+00   1.0901036e+00
   1.7376486e-01   1.9861414e+00   1.0901036e+00
   1.2207661e-16   1.9937281e+00   1.0901036e+00
  -1.7376486e-01   1.9861414e+00   1.0901036e+00
  -3.4620726e-01   1.9634389e+00   1.0901036e+00
  -5.1601481e-01   1.9257935e+00   1.0901036e+00
  -6.8189518e-01   1.8734916e+00   1.0901036e+00
  -8.4258591e-01   1.8069313e+00   1.0901036e+00
  -9.9686406e-01   1.7266192e+00   1.0901036e+00
  -1.1435555e+00   1.6331665e+00   1.0901036e+00
  -1.2815437e+00   1.5272843e+00   1.0901036e+00
  -1.4097787e+00   1.4097787e+00   1.0901036e+00
  -1.5272843e+00   1.2815437e+00   1.0901036e+00
  -1.6331665e+00   1.1435555e+00   1.0901036e+00
  -1.7266192e+00   9.9686406e-01   1.0901036e+00
  -1.8069313e+00   8.4258591e-01   1.0901036e+00
  -1.8734916e+00   6.8189518e-01   1.0901036e+00
  -1.9257935e+00   5.1601481e-01   1.0901036e+00
  -1.9634389e+00   3.4620726e-01   1.0901036e+00
  -1.9861414e+00   1.7376486e-01   1.0901036e+00
  -1.9937281e+00   2.4415321e-16   1.0901036e+00
  -1.9861414e+00  -1.7376486e-01   1.0901036e+00
  -1.9634389e+00  -3.4620726e-01   1.0901036e+00
  -1.9257935e+00  -5.1601481e-01   1.0901036e+00
  -1.8734916e+00  -6.8189518e-01   1.0901036e+00
  -1.8069313e+00  -8.4258591e-01   1.0901036e+00
  -1.7266192e+00  -9.9686406e-01   1.0901036e+00
  -1.6331665e+00  -1.1435555e+00   1.0901036e+00
  -1.5272843e+00  -1.2815437e+00   1.0901036e+00
  -1.4097787e+00  -1.4097787e+00   1.0901036e+00
  -1.2815437e+00  -1.5272843e+00   1.0901036e+00
  -1.1435555e+00  -1.6331665e+00   1.0901036e+00
  -9.9686406e-01  -1.7266192e+00   1.0901036e+00
  -8.4258591e-01  -1.8069313e+00   1.0901036e+00
  -6.8189518e-01  -1.8734916e+00   1.0901036e+00
  -5.1601481e-01  -1.9257935e+00   1.0901036e+00
  -3.4620726e-01  -1.9634389e+00   1.0901036e+00
  -1.7376486e-01  -1.9861414e+00   1.0901036e+00
  -3.6622982e-16  -1.9937281e+00   1.0901036e+00
   1.7376486e-01  -1.9861414e+00   1.0901036e+00
   3.4620726e-01  -1.9634389e+00   1.0901036e+00
   5.1601481e-01  -1.9257935e+00   1.0901036e+00
   6.8189518e-01  -1.8734916e+00   1.0901036e+00
   8.4258591e-01  -1.8069313e+00   1.0901036e+00
   9.9686406e-01  -1.7266192e+00   1.0901036e+00
   1.1435555e+00  -1.6331665e+00   1.0901036e+00
   1.2815437e+00  -1.5272843e+00   1.0901036e+00
   1.4097787e+00  -1.4097787e+00   1.0901036e+00
   1.5272843e+00  -1.2815437e+00   1.0901036e+00
   1.6331665e+00  -1.1435555e+00   1.0901036e+00
   1.7266192e+00  -9.9686406e-01   1.0901036e+00
   1.8069313e+00  -8.4258591e-01   1.0901036e+00
   1.8734916e+00  -6.8189518e-01   1.0901036e+00
   1.9257935e+00  -5.1601481e-01   1.0901036e+00
   1.9634389e+00  -3.4620726e-01   1.0901036e+00
   1.9861414e+00  -1.7376486e-01   1.0901036e+00
   1.9457151e+00   0.0000000e+00   1.2581567e+00
   1.9378822e+00   1.7441256e-01   1.2581567e+00
   1.9144467e+00   3.4742085e-01   1.2581567e+00
   1.8755971e+00   5.1763191e-01   1.2581567e+00
   1.8216463e+00   6.8367531e-01   1.2581567e+00
   1.7530288e+00   8.4421415e-01   1.2581567e+00
   1.6702968e+00   9.9795588e-01   1.2581567e+00
   1.5741166e+00   1.1436627e+00   1.2581567e+00
   1.4652625e+00   1.2801613e+00   1.2581567e+00
   1.3446110e+00   1.4063529e+00   1.2581567e+00
   1.2131335e+00   1.5212213e+00   1.2581567e+00
   1.0718886e+00   1.6238418e+00   1.2581567e+00
   9.2201342e-01   1.7133880e+00   1.2581567e+00
   7.6471475e-01   1.7891391e+00   1.2581567e+00
   6.0125904e-01   1.8504850e+00   1.2581567e+00
   4.3296235e-01   1.8969320e+00   1.2581567e+00
   2.6117970e-01   1.9281059e+00   1.2581567e+00
   8.7294179e-02   1.9437559e+00   1.2581567e+00
  -8.7294179e-02   1.9437559e+00   1.2581567e+00
  -2.6117970e-01   1.9281059e+00   1.2581567e+00
  -4.3296235e-01   1.8969320e+00   1.2581567e+00
  -6.0125904e-01   1.8504850e+00   1.2581567e+00
  -7.6471475e-01   1.7891391e+00   1.2581567e+00
  -9.2201342e-01   1.7133880e+00   1.2581567e+00
  -1.0718886e+00   1.6238418e+00   1.2581567e+00
  -1.2131335e+00   1.5212213e+00   1.2581567e+00
  -1.3446110e+00   1.4063529e+00   1.2581567e+00
  -1.4652625e+00   1.2801613e+00   1.2581567e+00
  -1.5741166e+00   1.1436627e+00   1.2581567e+00
  -1.6702968e+00   9.9795588e-01   1.2581567e+00
  -1.7530288e+00   8.4421415e-01   1.2581567e+00
  -1.8216463e+00   6.8367531e-01   1.2581567e+00
  -1.8755971e+00   5.1763191e-01   1.2581567e+00
  -1.9144467e+00   3.4742085e-01   1.2581567e+00
  -1.9378822e+00   1.7441256e-01   1.2581567e+00
  -1.9457151e+00   2.3827351e-16   1.2581567e+00
  -1.9378822e+00  -1.7441256e-01   1.2581567e+00
  -1.9144467e+00  -3.4742085e-01   1.2581567e+00
  -1.8755971e+00  -5.1763191e-01   1.2581567e+00
  -1.8216463e+00  -6.8367531e-01   1.2581567e+00
  -1.7530288e+00  -8.4421415e-01   1.2581567e+00
  -1.6702968e+00  -9.9795588e-01   1.2581567e+00
  -1.5741166e+00  -1.1436627e+00   1.2581567e+00
  -1.4652625e+00  -1.2801613e+00   1.2581567e+00
  -1.3446110e+00  -1.4063529e+00   1.2581567e+00
  -1.2131335e+00  -1.5212213e+00   1.2581567e+00
  -1.0718886e+00  -1.6238418e+00   1.2581567e+00
  -9.2201342e-01  -1.7133880e+00   1.2581567e+00
  -7.6471475e-01  -1.7891391e+00   1.2581567e+00
  -6.0125904e-01  -1.8504850e+00   1.2581567e+00
  -4.3296235e-01  -1.8969320e+00   1.2581567e+00
  -2.6117970e-01  -1.9281059e+00   1.2581567e+00
  -8.7294179e-02  -1.9437559e+00   1.2581567e+00
   8.7294179e-02  -1.9437559e+00   1.2581567e+00
   2.6117970e-01  -1.9281059e+00   1.2581567e+00
   4.3296235e-01  -1.8969320e+00   1.2581567e+00
   6.0125904e-01  -1.8504850e+00   1.2581567e+00
   7.6471475e-01  -1.7891391e+00   1.2581567e+00
   9.2201342e-01  -1.7133880e+00   1.2581567e+00
   1.0718886e+00  -1.6238418e+00   1.2581567e+00
   1.2131335e+00  -1.5212213e+00   1.2581567e+00
   1.3446110e+00  -1.4063529e+00   1.2581567e+00
   1.4652625e+00  -1.2801613e+00   1.2581567e+00
   1.5741166e+00  -1.1436627e+00   1.2581567e+00
   1.6702968e+00  -9.9795588e-01   1.2581567e+00
   1.7530288e+00  -8.4421415e-01   1.2581567e+00
   1.8216463e+00  -6.8367531e-01   1.2581567e+00
   1.8755971e+00  -5.1763191e-01   1.2581567e+00
   1.9144467e+00  -3.4742085e-01   1.2581567e+00
   1.9378822e+00  -1.7441256e-01   1.2581567e+00
   1.8573301e+00   0.0000000e+00   1.4091416e+00
   1.8491690e+00   1.7392316e-01   1.4091416e+00
   1.8247573e+00   3.4631787e-01   1.4091416e+00
   1.7843095e+00   5.1566913e-01   1.4091416e+00
   1.7281812e+00   6.8048867e-01   1.4091416e+00
   1.6568656e+00   8.3932806e-01   1.4091416e+00
   1.5709893e+00   9.9079139e-01   1.4091416e+00
   1.4713072e+00   1.1335476e+00   1.4091416e+00
   1.3586952e+00   1.2663422e+00   1.4091416e+00
   1.2341429e+00   1.3880081e+00   1.4091416e+00
   1.0987449e+00   1.4974761e+00   1.4091416e+00
   9.5369108e-01   1.5937843e+00   1.4091416e+00
   8.0025620e-01   1.6760863e+00   1.4091416e+00
   6.3978865e-01   1.7436587e+00   1.4091416e+00
   4.7369861e-01   1.7959078e+00   1.4091416e+00
   3.0344569e-01   1.8323744e+00   1.4091416e+00
   1.3052608e-01   1.8527380e+00   1.4091416e+00
  -4.3540598e-02   1.8568197e+00   1.4091416e+00
  -2.1722464e-01   1.8445836e+00   1.4091416e+00
  -3.8899970e-01   1.8161372e+00   1.4091416e+00
  -5.5735623e-01   1.7717306e+00   1.4091416e+00
  -7.2081468e-01   1.7117539e+00   1.4091416e+00
  -8.7793859e-01   1.6367342e+00   1.4091416e+00
  -1.0273471e+00   1.5473309e+00   1.4091416e+00
  -1.1677273e+00   1.4443296e+00   1.4091416e+00
  -1.2978455e+00   1.3286355e+00   1.4091416e+00
  -1.4165581e+00   1.2012652e+00   1.4091416e+00
  -1.5228220e+00   1.0633382e+00   1.4091416e+00
  -1.6157033e+00   9.1606658e-01   1.4091416e+00
  -1.6943857e+00   7.6074451e-01   1.4091416e+00
  -1.7581778e+00   5.9873698e-01   1.4091416e+00
  -1.8065189e+00   4.3146773e-01   1.4091416e+00
  -1.8389844e+00   2.6040673e-01   1.4091416e+00
  -1.8552887e+00   8.7057264e-02   1.4091416e+00
  -1.8552887e+00  -8.7057264e-02   1.4091416e+00
  -1.8389844e+00  -2.6040673e-01   1.4091416e+00
  -1.8065189e+00  -4.3146773e-01   1.4091416e+00
  -1.7581778e+00  -5.9873698e-01   1.4091416e+00
  -1.6943857e+00  -7.6074451e-01   1.4091416e+00
  -1.6157033e+00  -9.1606658e-01   1.4091416e+00
  -1.5228220e+00  -1.0633382e+00   1.4091416e+00
  -1.4165581e+00  -1.2012652e+00   1.4091416e+00
  -1.2978455e+00  -1.3286355e+00   1.4091416e+00
  -1.1677273e+00  -1.4443296e+00   1.4091416e+00
  -1.0273471e+00  -1.5473309e+00   1.4091416e+00
  -8.7793859e-01  -1.6367342e+00   1.4091416e+00
  -7.2081468e-01  -1.7117539e+00   1.4091416e+00
  -5.5735623e-01  -1.7717306e+00   1.4091416e+00
  -3.8899970e-01  -1.8161372e+00   1.4091416e+00
  -2.1722464e-01  -1.8445836e+00   1.4091416e+00
  -4.3540598e-02  -1.8568197e+00   1.4091416e+00
   1.3052608e-01  -1.8527380e+00   1.4091416e+00
   3.0344569e-01  -1.8323744e+00   1.4091416e+00
   4.7369861e-01  -1.7959078e+00   1.4091416e+00
   6.3978865e-01  -1.7436587e+00   1.4091416e+00
   8.0025620e-01  -1.6760863e+00   1.4091416e+00
   9.5369108e-01  -1.5937843e+00   1.4091416e+00
   1.0987449e+00  -1.4974761e+00   1.4091416e+00
   1.2341429e+00  -1.3880081e+00   1.4091416e+00
   1.3586952e+00  -1.2663422e+00   1.4091416e+00
   1.4713072e+00  -1.1335476e+00   1.4091416e+00
   1.5709893e+00  -9.9079139e-01   1.4091416e+00
   1.6568656e+00  -8.3932806e-01   1.4091416e+00
   1.7281812e+00  -6.8048867e-01   1.4091416e+00
   1.7843095e+00  -5.1566913e-01   1.4091416e+00
   1.8247573e+00  -3.4631787e-01   1.4091416e+00
   1.8491690e+00  -1.7392316e-01   1.4091416e+00
   1.7414628e+00   0.0000000e+00   1.5404579e+00
   1.7328090e+00   1.7339370e-01   1.5404579e+00
   1.7069339e+00   3.4506413e-01   1.5404579e+00
   1.6640944e+00   5.1330516e-01   1.5404579e+00
   1.6047165e+00   6.7644473e-01   1.5404579e+00
   1.5293902e+00   8.3286149e-01   1.5404579e+00
   1.4388641e+00   9.8100090e-01   1.5404579e+00
   1.3340379e+00   1.1193907e+00   1.5404579e+00
   1.2159534e+00   1.2466555e+00   1.5404579e+00
   1.0857843e+00   1.3615304e+00   1.5404579e+00
   9.4482411e-01   1.4628739e+00   1.5404579e+00
   7.9447387e-01   1.5496786e+00   1.5404579e+00
   6.3622779e-01   1.6210820e+00   1.5404579e+00
   4.7165859e-01   1.6763743e+00   1.5404579e+00
   3.0240183e-01   1.7150060e+00   1.5404579e+00
   1.3013967e-01   1.7365933e+00   1.5404579e+00
  -4.3415871e-02   1.7409215e+00   1.5404579e+00
  -2.1653993e-01   1.7279476e+00   1.5404579e+00
  -3.8751192e-01   1.6978006e+00   1.5404579e+00
  -5.5463264e-01   1.6507802e+00   1.5404579e+00
  -7.1624117e-01   1.5873535e+00   1.5404579e+00
  -8.7073138e-01   1.5081510e+00   1.5404579e+00
  -1.0165679e+00   1.4139598e+00   1.5404579e+00
  -1.1523012e+00   1.3057160e+00   1.5404579e+00
  -1.2765825e+00   1.1844955e+00   1.5404579e+00
  -1.3881766e+00   1.0515029e+00   1.5404579e+00
  -1.4859743e+00   9.0805998e-01   1.5404579e+00
  -1.5690037e+00   7.5559237e-01   1.5404579e+00
  -1.6364397e+00   5.9561534e-01   1.5404579e+00
  -1.6876120e+00   4.2971882e-01   1.5404579e+00
  -1.7220121e+00   2.5955156e-01   1.5404579e+00
  -1.7392980e+00   8.6804753e-02   1.5404579e+00
  -1.7392980e+00  -8.6804753e-02   1.5404579e+00
  -1.7220121e+00  -2.5955156e-01   1.5404579e+00
  -1.6876120e+00  -4.2971882e-01   1.5404579e+00
  -1.6364397e+00  -5.9561534e-01   1.5404579e+00
  -1.5690037e+00  -7.5559237e-01   1.5404579e+00
  -1.4859743e+00  -9.0805998e-01   1.5404579e+00
