1242   1.1325498e-01
  -7.3071972e-01   4.3156201e-01   5.2896401e-01
  -7.7663307e-01   3.4210838e-01   5.2896401e-01
  -8.1164420e-01   2.4785230e-01   5.2896401e-01
  -8.3526163e-01   1.5011692e-01   5.2896401e-01
  -8.4715381e-01   5.0274219e-02   5.2896401e-01
  -8.4715381e-01  -5.0274219e-02   5.2896401e-01
  -8.3526163e-01  -1.5011692e-01   5.2896401e-01
  -8.1164420e-01  -2.4785230e-01   5.2896401e-01
  -7.7663307e-01  -3.4210838e-01   5.2896401e-01
  -7.3071972e-01  -4.3156201e-01   5.2896401e-01
  -6.7454866e-01  -5.1495746e-01   5.2896401e-01
  -6.0890841e-01  -5.9112403e-01   5.2896401e-01
  -5.3472043e-01  -6.5899252e-01   5.2896401e-01
  -4.5302614e-01  -7.1761019e-01   5.2896401e-01
  -3.6497236e-01  -7.6615419e-01   5.2896401e-01
  -2.7179517e-01  -8.0394307e-01   5.2896401e-01
  -1.7480257e-01  -8.3044635e-01   5.2896401e-01
  -7.5356127e-02  -8.4529198e-01   5.2896401e-01
   2.5148153e-02  -8.4827156e-01   5.2896401e-01
   1.2529941e-01  -8.3934328e-01   5.2896401e-01
   2.2369173e-01  -8.1863245e-01   5.2896401e-01
   3.1894392e-01  -7.8642981e-01   5.2896401e-01
   4.0971883e-01  -7.4318743e-01   5.2896401e-01
   4.9474219e-01  -6.8951232e-01   5.2896401e-01
   5.7282045e-01  -6.2615798e-01   5.2896401e-01
   6.4285757e-01  -5.5401374e-01   5.2896401e-01
   7.0387037e-01  -4.7409237e-01   5.2896401e-01
   7.5500238e-01  -3.8751578e-01   5.2896401e-01
   7.9553581e-01  -2.9549932e-01   5.2896401e-01
   8.2490166e-01  -1.9933469e-01   5.2896401e-01
   8.4268770e-01  -1.0037185e-01   5.2896401e-01
   7.9077574e-01   0.0000000e+00   6.1210598e-01
   7.8454023e-01   9.9110480e-02   6.1210598e-01
   7.6593206e-01   1.9665793e-01   6.1210598e-01
   7.3524469e-01   2.9110396e-01   6.1210598e-01
   6.9296206e-01   3.8095912e-01   6.1210598e-01
   6.3975101e-01   4.6480632e-01   6.1210598e-01
   5.7645070e-01   5.4132324e-01   6.1210598e-01
   5.0405943e-01   6.0930318e-01   6.1210598e-01
   4.2371883e-01   6.6767404e-01   6.1210598e-01
   3.3669593e-01   7.1551528e-01   6.1210598e-01
   2.4436314e-01   7.5207242e-01   6.1210598e-01
   1.4817660e-01   7.7676892e-01   6.1210598e-01
   4.9653219e-02   7.8921532e-01   6.1210598e-01
  -4.9653219e-02   7.8921532e-01   6.1210598e-01
  -1.4817660e-01   7.7676892e-01   6.1210598e-01
  -2.4436314e-01   7.5207242e-01   6.1210598e-01
  -3.3669593e-01   7.1551528e-01   6.1210598e-01
  -4.2371883e-01   6.6767404e-01   6.1210598e-01
  -5.0405943e-01   6.0930318e-01   6.1210598e-01
  -5.7645070e-01   5.4132324e-01   6.1210598e-01
  -6.3975101e-01   4.6480632e-01   6.1210598e-01
  -6.9296206e-01   3.8095912e-01   6.1210598e-01
  -7.3524469e-01   2.9110396e-01   6.1210598e-01
  -7.6593206e-01   1.9665793e-01   6.1210598e-01
  -7.8454023e-01   9.9110480e-02   6.1210598e-01
  -7.9077574e-01  -2.5433607e-16   6.1210598e-01
  -7.8454023e-01  -9.9110480e-02   6.1210598e-01
  -7.6593206e-01  -1.9665793e-01   6.1210598e-01
  -7.3524469e-01  -2.9110396e-01   6.1210598e-01
  -6.9296206e-01  -3.8095912e-01   6.1210598e-01
  -6.3975101e-01  -4.6480632e-01   6.1210598e-01
  -5.7645070e-01  -5.4132324e-01   6.1210598e-01
  -5.0405943e-01  -6.0930318e-01   6.1210598e-01
  -4.2371883e-01  -6.6767404e-01   6.1210598e-01
  -3.3669593e-01  -7.1551528e-01   6.1210598e-01
  -2.4436314e-01  -7.5207242e-01   6.1210598e-01
  -1.4817660e-01  -7.7676892e-01   6.1210598e-01
  -4.9653219e-02  -7.8921532e-01   6.1210598e-01
   4.9653219e-02  -7.8921532e-01   6.1210598e-01
   1.4817660e-01  -7.7676892e-01   6.1210598e-01
   2.4436314e-01  -7.5207242e-01   6.1210598e-01
   3.3669593e-01  -7.1551528e-01   6.1210598e-01
   4.2371883e-01  -6.6767404e-01   6.1210598e-01
   5.0405943e-01  -6.0930318e-01   6.1210598e-01
   5.7645070e-01  -5.4132324e-01   6.1210598e-01
   6.3975101e-01  -4.6480632e-01   6.1210598e-01
   6.9296206e-01  -3.8095912e-01   6.1210598e-01
   7.3524469e-01  -2.9110396e-01   6.1210598e-01
   7.6593206e-01  -1.9665793e-01   6.1210598e-01
   7.8454023e-01  -9.9110480e-02   6.1210598e-01
   7.2479279e-01   0.0000000e+00   6.8896692e-01
   7.1773915e-01   1.0087166e-01   6.8896692e-01
   6.9671554e-01   1.9977997e-01   6.8896692e-01
   6.6213116e-01   2.9479979e-01   6.8896692e-01
   6.1465914e-01   3.8408166e-01   6.8896692e-01
   5.5522349e-01   4.6588782e-01   6.8896692e-01
   4.8498104e-01   5.3862601e-01   6.8896692e-01
   4.0529898e-01   6.0088045e-01   6.8896692e-01
   3.1772825e-01   6.5143944e-01   6.8896692e-01
   2.2397329e-01   6.8931890e-01   6.8896692e-01
   1.2585895e-01   7.1378156e-01   6.8896692e-01
   2.5294903e-02   7.2435126e-01   6.8896692e-01
  -7.5761476e-02   7.2082230e-01   6.8896692e-01
  -1.7534325e-01   7.0326334e-01   6.8896692e-01
  -2.7151216e-01   6.7201617e-01   6.8896692e-01
  -3.6239639e-01   6.2768897e-01   6.8896692e-01
  -4.4622700e-01   5.7114451e-01   6.8896692e-01
  -5.2137230e-01   5.0348338e-01   6.8896692e-01
  -5.8636968e-01   4.2602251e-01   6.8896692e-01
  -6.3995405e-01   3.4026960e-01   6.8896692e-01
  -6.8108243e-01   2.4789373e-01   6.8896692e-01
  -7.0895433e-01   1.5069289e-01   6.8896692e-01
  -7.2302723e-01   5.0558989e-02   6.8896692e-01
  -7.2302723e-01  -5.0558989e-02   6.8896692e-01
  -7.0895433e-01  -1.5069289e-01   6.8896692e-01
  -6.8108243e-01  -2.4789373e-01   6.8896692e-01
  -6.3995405e-01  -3.4026960e-01   6.8896692e-01
  -5.8636968e-01  -4.2602251e-01   6.8896692e-01
  -5.2137230e-01  -5.0348338e-01   6.8896692e-01
  -4.4622700e-01  -5.7114451e-01   6.8896692e-01
  -3.6239639e-01  -6.2768897e-01   6.8896692e-01
  -2.7151216e-01  -6.7201617e-01   6.8896692e-01
  -1.7534325e-01  -7.0326334e-01   6.8896692e-01
  -7.5761476e-02  -7.2082230e-01   6.8896692e-01
   2.5294903e-02  -7.2435126e-01   6.8896692e-01
   1.2585895e-01  -7.1378156e-01   6.8896692e-01
   2.2397329e-01  -6.8931890e-01   6.8896692e-01
   3.1772825e-01  -6.5143944e-01   6.8896692e-01
   4.0529898e-01  -6.0088045e-01   6.8896692e-01
   4.8498104e-01  -5.3862601e-01   6.8896692e-01
   5.5522349e-01  -4.6588782e-01   6.8896692e-01
   6.1465914e-01  -3.8408166e-01   6.8896692e-01
   6.6213116e-01  -2.9479979e-01   6.8896692e-01
   6.9671554e-01  -1.9977997e-01   6.8896692e-01
   7.1773915e-01  -1.0087166e-01   6.8896692e-01
   6.5137248e-01   0.0000000e+00   7.5875812e-01
   6.4373867e-01   9.9431543e-02   7.5875812e-01
   6.2101617e-01   1.9653250e-01   7.5875812e-01
   5.8373758e-01   2.8902689e-01   7.5875812e-01
   5.3277668e-01   3.7474674e-01   7.5875812e-01
   4.6932794e-01   4.5168285e-01   7.5875812e-01
   3.9487855e-01   5.1803189e-01   7.5875812e-01
   3.1117354e-01   5.7223871e-01   7.5875812e-01
   2.2017489e-01   6.1303273e-01   7.5875812e-01
   1.2401553e-01   6.3945779e-01   7.5875812e-01
   2.4949347e-02   6.5089449e-01   7.5875812e-01
  -7.4701628e-02   6.4707479e-01   7.5875812e-01
  -1.7260166e-01   6.2808819e-01   7.5875812e-01
  -2.6645605e-01   5.9437975e-01   7.5875812e-01
  -3.5406494e-01   5.4673954e-01   7.5875812e-01
  -4.3337485e-01   4.8628423e-01   7.5875812e-01
  -5.0252682e-01   4.1443082e-01   7.5875812e-01
  -5.5989999e-01   3.3286351e-01   7.5875812e-01
  -6.0414957e-01   2.4349415e-01   7.5875812e-01
  -6.3423841e-01   1.4841751e-01   7.5875812e-01
  -6.4946123e-01   4.9862077e-02   7.5875812e-01
  -6.4946123e-01  -4.9862077e-02   7.5875812e-01
  -6.3423841e-01  -1.4841751e-01   7.5875812e-01
  -6.0414957e-01  -2.4349415e-01   7.5875812e-01
  -5.5989999e-01  -3.3286351e-01   7.5875812e-01
  -5.0252682e-01  -4.1443082e-01   7.5875812e-01
  -4.3337485e-01  -4.8628423e-01   7.5875812e-01
  -3.5406494e-01  -5.4673954e-01   7.5875812e-01
  -2.6645605e-01  -5.9437975e-01   7.5875812e-01
  -1.7260166e-01  -6.2808819e-01   7.5875812e-01
  -7.4701628e-02  -6.4707479e-01   7.5875812e-01
   2.4949347e-02  -6.5089449e-01   7.5875812e-01
   1.2401553e-01  -6.3945779e-01   7.5875812e-01
   2.2017489e-01  -6.1303273e-01   7.5875812e-01
   3.1117354e-01  -5.7223871e-01   7.5875812e-01
   3.9487855e-01  -5.1803189e-01   7.5875812e-01
   4.6932794e-01  -4.5168285e-01   7.5875812e-01
   5.3277668e-01  -3.7474674e-01   7.5875812e-01
   5.8373758e-01  -2.8902689e-01   7.5875812e-01
   6.2101617e-01  -1.9653250e-01   7.5875812e-01
   6.4373867e-01  -9.9431543e-02   7.5875812e-01
   5.7126822e-01   0.0000000e+00   8.2076344e-01
   5.6258937e-01   9.9199685e-02   8.2076344e-01
   5.3681653e-01   1.9538524e-01   8.2076344e-01
   4.9473279e-01   2.8563411e-01   8.2076344e-01
   4.3761684e-01   3.6720413e-01   8.2076344e-01
   3.6720413e-01   4.3761684e-01   8.2076344e-01
   2.8563411e-01   4.9473279e-01   8.2076344e-01
   1.9538524e-01   5.3681653e-01   8.2076344e-01
   9.9199685e-02   5.6258937e-01   8.2076344e-01
   3.4978934e-17   5.7126822e-01   8.2076344e-01
  -9.9199685e-02   5.6258937e-01   8.2076344e-01
  -1.9538524e-01   5.3681653e-01   8.2076344e-01
  -2.8563411e-01   4.9473279e-01   8.2076344e-01
  -3.6720413e-01   4.3761684e-01   8.2076344e-01
  -4.3761684e-01   3.6720413e-01   8.2076344e-01
  -4.9473279e-01   2.8563411e-01   8.2076344e-01
  -5.3681653e-01   1.9538524e-01   8.2076344e-01
  -5.6258937e-01   9.9199685e-02   8.2076344e-01
  -5.7126822e-01   6.9957869e-17   8.2076344e-01
  -5.6258937e-01  -9.9199685e-02   8.2076344e-01
  -5.3681653e-01  -1.9538524e-01   8.2076344e-01
  -4.9473279e-01  -2.8563411e-01   8.2076344e-01
  -4.3761684e-01  -3.6720413e-01   8.2076344e-01
  -3.6720413e-01  -4.3761684e-01   8.2076344e-01
  -2.8563411e-01  -4.9473279e-01   8.2076344e-01
  -1.9538524e-01  -5.3681653e-01   8.2076344e-01
  -9.9199685e-02  -5.6258937e-01   8.2076344e-01
  -1.0493680e-16  -5.7126822e-01   8.2076344e-01
   9.9199685e-02  -5.6258937e-01   8.2076344e-01
   1.9538524e-01  -5.3681653e-01   8.2076344e-01
   2.8563411e-01  -4.9473279e-01   8.2076344e-01
   3.6720413e-01  -4.3761684e-01   8.2076344e-01
   4.3761684e-01  -3.6720413e-01   8.2076344e-01
   4.9473279e-01  -2.8563411e-01   8.2076344e-01
   5.3681653e-01  -1.9538524e-01   8.2076344e-01
   5.6258937e-01  -9.9199685e-02   8.2076344e-01
   4.8530196e-01   0.0000000e+00   8.7434662e-01
   4.7536780e-01   9.7690567e-02   8.7434662e-01
   4.4597203e-01   1.9138167e-01   8.7434662e-01
   3.9831811e-01   2.7723759e-01   8.7434662e-01
   3.3435700e-01   3.5174336e-01   8.7434662e-01
   2.5670727e-01   4.1184872e-01   8.7434662e-01
   1.6854792e-01   4.5509295e-01   8.7434662e-01
   7.3488198e-02   4.7970562e-01   8.7434662e-01
  -2.4580141e-02   4.8467908e-01   8.7434662e-01
  -1.2164217e-01   4.6980973e-01   8.7434662e-01
  -2.1372415e-01   4.3570631e-01   8.7434662e-01
  -2.9705623e-01   3.8376502e-01   8.7434662e-01
  -3.6822681e-01   3.1611234e-01   8.7434662e-01
  -4.2432213e-01   2.3551799e-01   8.7434662e-01
  -4.6304565e-01   1.4528151e-01   8.7434662e-01
  -4.8281204e-01   4.9097185e-02   8.7434662e-01
  -4.8281204e-01  -4.9097185e-02   8.7434662e-01
  -4.6304565e-01  -1.4528151e-01   8.7434662e-01
  -4.2432213e-01  -2.3551799e-01   8.7434662e-01
  -3.6822681e-01  -3.1611234e-01   8.7434662e-01
  -2.9705623e-01  -3.8376502e-01   8.7434662e-01
  -2.1372415e-01  -4.3570631e-01   8.7434662e-01
  -1.2164217e-01  -4.6980973e-01   8.7434662e-01
  -2.4580141e-02  -4.8467908e-01   8.7434662e-01
   7.3488198e-02  -4.7970562e-01   8.7434662e-01
   1.6854792e-01  -4.5509295e-01   8.7434662e-01
   2.5670727e-01  -4.1184872e-01   8.7434662e-01
   3.3435700e-01  -3.5174336e-01   8.7434662e-01
   3.9831811e-01  -2.7723759e-01   8.7434662e-01
   4.4597203e-01  -1.9138167e-01   8.7434662e-01
   4.7536780e-01  -9.7690567e-02   8.7434662e-01
   3.9435586e-01   0.0000000e+00   9.1895781e-01
   3.8196644e-01   9.8072313e-02   9.1895781e-01
   3.4557667e-01   1.8998238e-01   9.1895781e-01
   2.8747305e-01   2.6995516e-01   9.1895781e-01
   2.1130643e-01   3.3296566e-01   9.1895781e-01
   1.2186266e-01   3.7505471e-01   9.1895781e-01
   2.4761809e-02   3.9357768e-01   9.1895781e-01
  -7.3894919e-02   3.8737073e-01   9.1895781e-01
  -1.6790856e-01   3.5682385e-01   9.1895781e-01
  -2.5137188e-01   3.0385641e-01   9.1895781e-01
  -3.1904059e-01   2.3179656e-01   9.1895781e-01
  -3.6666280e-01   1.4517207e-01   9.1895781e-01
  -3.9124624e-01   4.9425894e-02   9.1895781e-01
  -3.9124624e-01  -4.9425894e-02   9.1895781e-01
  -3.6666280e-01  -1.4517207e-01   9.1895781e-01
  -3.1904059e-01  -2.3179656e-01   9.1895781e-01
  -2.5137188e-01  -3.0385641e-01   9.1895781e-01
  -1.6790856e-01  -3.5682385e-01   9.1895781e-01
  -7.3894919e-02  -3.8737073e-01   9.1895781e-01
   2.4761809e-02  -3.9357768e-01   9.1895781e-01
   1.2186266e-01  -3.7505471e-01   9.1895781e-01
   2.1130643e-01  -3.3296566e-01   9.1895781e-01
   2.8747305e-01  -2.6995516e-01   9.1895781e-01
   3.4557667e-01  -1.8998238e-01   9.1895781e-01
   3.8196644e-01  -9.8072313e-02   9.1895781e-01
   2.9936312e-01   0.0000000e+00   9.5413926e-01
   2.8314280e-01   9.7203047e-02   9.5413926e-01
   2.3623957e-01   1.8387264e-01   9.5413926e-01
   1.6373611e-01   2.5061677e-01   9.5413926e-01
   7.3489302e-02   2.9020269e-01   9.5413926e-01
  -2.4721211e-02   2.9834065e-01   9.5413926e-01
  -1.2025280e-01   2.7414876e-01   9.5413926e-01
  -2.0275313e-01   2.2024861e-01   9.5413926e-01
  -2.6328201e-01   1.4248110e-01   9.5413926e-01
  -2.9528020e-01   4.9273551e-02   9.5413926e-01
  -2.9528020e-01  -4.9273551e-02   9.5413926e-01
  -2.6328201e-01  -1.4248110e-01   9.5413926e-01
  -2.0275313e-01  -2.2024861e-01   9.5413926e-01
  -1.2025280e-01  -2.7414876e-01   9.5413926e-01
  -2.4721211e-02  -2.9834065e-01   9.5413926e-01
   7.3489302e-02  -2.9020269e-01   9.5413926e-01
   1.6373611e-01  -2.5061677e-01   9.5413926e-01
   2.3623957e-01  -1.8387264e-01   9.5413926e-01
   2.8314280e-01  -9.7203047e-02   9.5413926e-01
   2.0129852e-01   0.0000000e+00   9.7952994e-01
   1.7824099e-01   9.3548087e-02   9.7952994e-01
   1.1435059e-01   1.6566543e-01   9.7952994e-01
   2.4263855e-02   1.9983083e-01   9.7952994e-01
  -7.1381439e-02   1.8821739e-01   9.7952994e-01
  -1.5067411e-01   1.3348561e-01   9.7952994e-01
  -1.9544915e-01   4.8173889e-02   9.7952994e-01
  -1.9544915e-01  -4.8173889e-02   9.7952994e-01
  -1.5067411e-01  -1.3348561e-01   9.7952994e-01
  -7.1381439e-02  -1.8821739e-01   9.7952994e-01
   2.4263855e-02  -1.9983083e-01   9.7952994e-01
   1.1435059e-01  -1.6566543e-01   9.7952994e-01
   1.7824099e-01  -9.3548087e-02   9.7952994e-01
   1.0116832e-01   0.0000000e+00   9.9486932e-01
   6.3077417e-02   7.9096579e-02   9.9486932e-01
  -2.2512069e-02   9.8631821e-02   9.9486932e-01
  -9.1149509e-02   4.3895290e-02   9.9486932e-01
  -9.1149509e-02  -4.3895290e-02   9.9486932e-01
  -2.2512069e-02  -9.8631821e-02   9.9486932e-01
   6.3077417e-02  -7.9096579e-02   9.9486932e-01
   6.1230318e-17   0.0000000e+00   1.0000000e+00

   6.1230318e-17   0.0000000e+00  -1.0000000e+00
   1.0116832e-01   0.0000000e+00  -9.9486932e-01
   6.3077417e-02   7.9096579e-02  -9.9486932e-01
  -2.2512069e-02   9.8631821e-02  -9.9486932e-01
  -9.1149509e-02   4.3895290e-02  -9.9486932e-01
  -9.1149509e-02  -4.3895290e-02  -9.9486932e-01
  -2.2512069e-02  -9.8631821e-02  -9.9486932e-01
   6.3077417e-02  -7.9096579e-02  -9.9486932e-01
   2.0129852e-01   0.0000000e+00  -9.7952994e-01
   1.7824099e-01   9.3548087e-02  -9.7952994e-01
   1.1435059e-01   1.6566543e-01  -9.7952994e-01
   2.4263855e-02   1.9983083e-01  -9.7952994e-01
  -7.1381439e-02   1.8821739e-01  -9.7952994e-01
  -1.5067411e-01   1.3348561e-01  -9.7952994e-01
  -1.9544915e-01   4.8173889e-02  -9.7952994e-01
  -1.9544915e-01  -4.8173889e-02  -9.7952994e-01
  -1.5067411e-01  -1.3348561e-01  -9.7952994e-01
  -7.1381439e-02  -1.8821739e-01  -9.7952994e-01
   2.4263855e-02  -1.9983083e-01  -9.7952994e-01
   1.1435059e-01  -1.6566543e-01  -9.7952994e-01
   1.7824099e-01  -9.3548087e-02  -9.7952994e-01
   2.9936312e-01   0.0000000e+00  -9.5413926e-01
   2.8314280e-01   9.7203047e-02  -9.5413926e-01
   2.3623957e-01   1.8387264e-01  -9.5413926e-01
   1.6373611e-01   2.5061677e-01  -9.5413926e-01
   7.3489302e-02   2.9020269e-01  -9.5413926e-01
  -2.4721211e-02   2.9834065e-01  -9.5413926e-01
  -1.2025280e-01   2.7414876e-01  -9.5413926e-01
  -2.0275313e-01   2.2024861e-01  -9.5413926e-01
  -2.6328201e-01   1.4248110e-01  -9.5413926e-01
  -2.9528020e-01   4.9273551e-02  -9.5413926e-01
  -2.9528020e-01  -4.9273551e-02  -9.5413926e-01
  -2.6328201e-01  -1.4248110e-01  -9.5413926e-01
  -2.0275313e-01  -2.2024861e-01  -9.5413926e-01
  -1.2025280e-01  -2.7414876e-01  -9.5413926e-01
  -2.4721211e-02  -2.9834065e-01  -9.5413926e-01
   7.3489302e-02  -2.9020269e-01  -9.5413926e-01
   1.6373611e-01  -2.5061677e-01  -9.5413926e-01
   2.3623957e-01  -1.8387264e-01  -9.5413926e-01
   2.8314280e-01  -9.7203047e-02  -9.5413926e-01
   3.9435586e-01   0.0000000e+00  -9.1895781e-01
   3.8196644e-01   9.8072313e-02  -9.1895781e-01
   3.4557667e-01   1.8998238e-01  -9.1895781e-01
   2.8747305e-01   2.6995516e-01  -9.1895781e-01
   2.1130643e-01   3.3296566e-01  -9.1895781e-01
   1.2186266e-01   3.7505471e-01  -9.1895781e-01
   2.4761809e-02   3.9357768e-01  -9.1895781e-01
  -7.3894919e-02   3.8737073e-01  -9.1895781e-01
  -1.6790856e-01   3.5682385e-01  -9.1895781e-01
  -2.5137188e-01   3.0385641e-01  -9.1895781e-01
  -3.1904059e-01   2.3179656e-01  -9.1895781e-01
  -3.6666280e-01   1.4517207e-01  -9.1895781e-01
  -3.9124624e-01   4.9425894e-02  -9.1895781e-01
  -3.9124624e-01  -4.9425894e-02  -9.1895781e-01
  -3.6666280e-01  -1.4517207e-01  -9.1895781e-01
  -3.1904059e-01  -2.3179656e-01  -9.1895781e-01
  -2.5137188e-01  -3.0385641e-01  -9.1895781e-01
  -1.6790856e-01  -3.5682385e-01  -9.1895781e-01
  -7.3894919e-02  -3.8737073e-01  -9.1895781e-01
   2.4761809e-02  -3.9357768e-01  -9.1895781e-01
   1.2186266e-01  -3.7505471e-01  -9.1895781e-01
   2.1130643e-01  -3.3296566e-01  -9.1895781e-01
   2.8747305e-01  -2.6995516e-01  -9.1895781e-01
   3.4557667e-01  -1.8998238e-01  -9.1895781e-01
   3.8196644e-01  -9.8072313e-02  -9.1895781e-01
   4.8530196e-01   0.0000000e+00  -8.7434662e-01
   4.7536780e-01   9.7690567e-02  -8.7434662e-01
   4.4597203e-01   1.9138167e-01  -8.7434662e-01
   3.9831811e-01   2.7723759e-01  -8.7434662e-01
   3.3435700e-01   3.5174336e-01  -8.7434662e-01
   2.5670727e-01   4.1184872e-01  -8.7434662e-01
   1.6854792e-01   4.5509295e-01  -8.7434662e-01
   7.3488198e-02   4.7970562e-01  -8.7434662e-01
  -2.4580141e-02   4.8467908e-01  -8.7434662e-01
  -1.2164217e-01   4.6980973e-01  -8.7434662e-01
  -2.1372415e-01   4.3570631e-01  -8.7434662e-01
  -2.9705623e-01   3.8376502e-01  -8.7434662e-01
  -3.6822681e-01   3.1611234e-01  -8.7434662e-01
  -4.2432213e-01   2.3551799e-01  -8.7434662e-01
  -4.6304565e-01   1.4528151e-01  -8.7434662e-01
  -4.8281204e-01   4.9097185e-02  -8.7434662e-01
  -4.8281204e-01  -4.9097185e-02  -8.7434662e-01
  -4.6304565e-01  -1.4528151e-01  -8.7434662e-01
  -4.2432213e-01  -2.3551799e-01  -8.7434662e-01
  -3.6822681e-01  -3.1611234e-01  -8.7434662e-01
  -2.9705623e-01  -3.8376502e-01  -8.7434662e-01
  -2.1372415e-01  -4.3570631e-01  -8.7434662e-01
  -1.2164217e-01  -4.6980973e-01  -8.7434662e-01
  -2.4580141e-02  -4.8467908e-01  -8.7434662e-01
   7.3488198e-02  -4.7970562e-01  -8.7434662e-01
   1.6854792e-01  -4.5509295e-01  -8.7434662e-01
   2.5670727e-01  -4.1184872e-01  -8.7434662e-01
   3.3435700e-01  -3.5174336e-01  -8.7434662e-01
   3.9831811e-01  -2.7723759e-01  -8.7434662e-01
   4.4597203e-01  -1.9138167e-01  -8.7434662e-01
   4.7536780e-01  -9.7690567e-02  -8.7434662e-01
   5.7126822e-01   0.0000000e+00  -8.2076344e-01
   5.6258937e-01   9.9199685e-02  -8.2076344e-01
   5.3681653e-01   1.9538524e-01  -8.2076344e-01
   4.9473279e-01   2.8563411e-01  -8.2076344e-01
   4.3761684e-01   3.6720413e-01  -8.2076344e-01
   3.6720413e-01   4.3761684e-01  -8.2076344e-01
   2.8563411e-01   4.9473279e-01  -8.2076344e-01
   1.9538524e-01   5.3681653e-01  -8.2076344e-01
   9.9199685e-02   5.6258937e-01  -8.2076344e-01
   3.4978934e-17   5.7126822e-01  -8.2076344e-01
  -9.9199685e-02   5.6258937e-01  -8.2076344e-01
  -1.9538524e-01   5.3681653e-01  -8.2076344e-01
  -2.8563411e-01   4.9473279e-01  -8.2076344e-01
  -3.6720413e-01   4.3761684e-01  -8.2076344e-01
  -4.3761684e-01   3.6720413e-01  -8.2076344e-01
  -4.9473279e-01   2.8563411e-01  -8.2076344e-01
  -5.3681653e-01   1.9538524e-01  -8.2076344e-01
  -5.6258937e-01   9.9199685e-02  -8.2076344e-01
  -5.7126822e-01   6.9957869e-17  -8.2076344e-01
  -5.6258937e-01  -9.9199685e-02  -8.2076344e-01
  -5.3681653e-01  -1.9538524e-01  -8.2076344e-01
  -4.9473279e-01  -2.8563411e-01  -8.2076344e-01
  -4.3761684e-01  -3.6720413e-01  -8.2076344e-01
  -3.6720413e-01  -4.3761684e-01  -8.2076344e-01
  -2.8563411e-01  -4.9473279e-01  -8.2076344e-01
  -1.9538524e-01  -5.3681653e-01  -8.2076344e-01
  -9.9199685e-02  -5.6258937e-01  -8.2076344e-01
  -1.0493680e-16  -5.7126822e-01  -8.2076344e-01
   9.9199685e-02  -5.6258937e-01  -8.2076344e-01
   1.9538524e-01  -5.3681653e-01  -8.2076344e-01
   2.8563411e-01  -4.9473279e-01  -8.2076344e-01
   3.6720413e-01  -4.3761684e-01  -8.2076344e-01
   4.3761684e-01  -3.6720413e-01  -8.2076344e-01
   4.9473279e-01  -2.8563411e-01  -8.2076344e-01
   5.3681653e-01  -1.9538524e-01  -8.2076344e-01
   5.6258937e-01  -9.9199685e-02  -8.2076344e-01
   6.5137248e-01   0.0000000e+00  -7.5875812e-01
   6.4373867e-01   9.9431543e-02  -7.5875812e-01
   6.2101617e-01   1.9653250e-01  -7.5875812e-01
   5.8373758e-01   2.8902689e-01  -7.5875812e-01
   5.3277668e-01   3.7474674e-01  -7.5875812e-01
   4.6932794e-01   4.5168285e-01  -7.5875812e-01
   3.9487855e-01   5.1803189e-01  -7.5875812e-01
   3.1117354e-01   5.7223871e-01  -7.5875812e-01
   2.2017489e-01   6.1303273e-01  -7.5875812e-01
   1.2401553e-01   6.3945779e-01  -7.5875812e-01
   2.4949347e-02   6.5089449e-01  -7.5875812e-01
  -7.4701628e-02   6.4707479e-01  -7.5875812e-01
  -1.7260166e-01   6.2808819e-01  -7.5875812e-01
  -2.6645605e-01   5.9437975e-01  -7.5875812e-01
  -3.5406494e-01   5.4673954e-01  -7.5875812e-01
  -4.3337485e-01   4.8628423e-01  -7.5875812e-01
  -5.0252682e-01   4.1443082e-01  -7.5875812e-01
  -5.5989999e-01   3.3286351e-01  -7.5875812e-01
  -6.0414957e-01   2.4349415e-01  -7.5875812e-01
  -6.3423841e-01   1.4841751e-01  -7.5875812e-01
  -6.4946123e-01   4.9862077e-02  -7.5875812e-01
  -6.4946123e-01  -4.9862077e-02  -7.5875812e-01
  -6.3423841e-01  -1.4841751e-01  -7.5875812e-01
  -6.0414957e-01  -2.4349415e-01  -7.5875812e-01
  -5.5989999e-01  -3.3286351e-01  -7.5875812e-01
  -5.0252682e-01  -4.1443082e-01  -7.5875812e-01
  -4.3337485e-01  -4.8628423e-01  -7.5875812e-01
  -3.5406494e-01  -5.4673954e-01  -7.5875812e-01
  -2.6645605e-01  -5.9437975e-01  -7.5875812e-01
  -1.7260166e-01  -6.2808819e-01  -7.5875812e-01
  -7.4701628e-02  -6.4707479e-01  -7.5875812e-01
   2.4949347e-02  -6.5089449e-01  -7.5875812e-01
   1.2401553e-01  -6.3945779e-01  -7.5875812e-01
   2.2017489e-01  -6.1303273e-01  -7.5875812e-01
   3.1117354e-01  -5.7223871e-01  -7.5875812e-01
   3.9487855e-01  -5.1803189e-01  -7.5875812e-01
   4.6932794e-01  -4.5168285e-01  -7.5875812e-01
   5.3277668e-01  -3.7474674e-01  -7.5875812e-01
   5.8373758e-01  -2.8902689e-01  -7.5875812e-01
   6.2101617e-01  -1.9653250e-01  -7.5875812e-01
   6.4373867e-01  -9.9431543e-02  -7.5875812e-01
   7.2479279e-01   0.0000000e+00  -6.8896692e-01
   7.1773915e-01   1.0087166e-01  -6.8896692e-01
   6.9671554e-01   1.9977997e-01  -6.8896692e-01
   6.6213116e-01   2.9479979e-01  -6.8896692e-01
